address,area,direction,furniture,numBath,numBed,numFloor,price,property_back,property_road,type,type_detail,url
"Đường Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",51.0,,Nội thất cao cấp,4,4,4,21.7,Nở hậu,Hẻm xe hơi,Nhà ở,Nhà mặt phố,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-nha-dat/88818128.htm
"Đường Liên Xã, Xã Liên Hà, Huyện Đông Anh, Hà Nội",162.0,Đông,,2,3,,2.6,Nở hậu,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/huyen-dong-anh/mua-ban-nha-dat/88818322.htm
"Đường Văn Hương, Phường Văn Chương, Quận Đống Đa, Hà Nội",39.0,,Nội thất đầy đủ,3,3,4,2.9,Nở hậu,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-nha-dat/88818301.htm
"Đường Phố Vọng, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",40.0,,,2,2,,2.8,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-hai-ba-trung/mua-ban-nha-dat/88818368.htm
"Phố Lý Nam Đế, Phường Cửa Đông, Quận Hoàn Kiếm, Hà Nội",50.0,,Nội thất đầy đủ,3,4,3,8.8,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-hoan-kiem/mua-ban-nha-dat/88818378.htm
"Đường Trần Tế Xương, Phường Trúc Bạch, Quận Ba Đình, Hà Nội",23.1,,Nội thất đầy đủ,1,1,3,2.7,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-ba-dinh/mua-ban-nha-dat/88816306.htm
"Đường Vĩnh Hưng, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội",40.0,,,,3,,2.6,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-nha-dat/88816366.htm
"7, Đường Kim Mã Thượng, Phường Cống Vị, Quận Ba Đình, Hà Nội",25.0,,Hoàn thiện cơ bản,3,3,4,4.3,Nở hậu,Hẻm xe hơi,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-ba-dinh/mua-ban-nha-dat/88813481.htm
"Đường Bà Triệu, Phường Hà Cầu, Quận Hà Đông, Hà Nội",50.0,,Hoàn thiện cơ bản,3,3,3,4.1,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-nha-dat/88813735.htm
"Đường Nguyên Hồng, Phường Láng Hạ, Quận Đống Đa, Hà Nội",52.0,Tây,Hoàn thiện cơ bản,4,4,5,11.8,,Hẻm xe hơi,Nhà ở,Nhà mặt phố,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-nha-dat/88813790.htm
"Đường Ngọc Lâm, Phường Ngọc Lâm, Quận Long Biên, Hà Nội",85.0,,,3,3,,9.3,,,Nhà ở,Nhà mặt phố,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-nha-dat/88813824.htm
"Đường Cầu Diễn, Phường Minh Khai, Quận Bắc Từ Liêm, Hà Nội",38.0,,,4,3,5,3.5,,Hẻm xe hơi,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-bac-tu-liem/mua-ban-nha-dat/88813839.htm
"chùa liên phái, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",50.0,,,,6,,4.75,,,Nhà ở,Nhà mặt phố,https://nha.chotot.com/ha-noi/quan-hai-ba-trung/mua-ban-nha-dat/88813870.htm
"Đường Cổ Nhuế, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",40.0,,,1,1,,1.85,,,Nhà ở,Nhà mặt phố,https://nha.chotot.com/ha-noi/quan-bac-tu-liem/mua-ban-nha-dat/88813995.htm
"Đường Đỗ Nhuận, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",32.0,,,4,3,5,3.2,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-bac-tu-liem/mua-ban-nha-dat/88814061.htm
"trần cung, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",32.0,,,4,3,5,3.3,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-bac-tu-liem/mua-ban-nha-dat/88814380.htm
"Đường Nguyễn Văn Linh, Phường Gia Thụy, Quận Long Biên, Hà Nội",65.0,,,4,5,,9.0,,,Nhà ở,Nhà mặt phố,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-nha-dat/88814450.htm
"Đường Bồ Đề, Phường Bồ Đề, Quận Long Biên, Hà Nội",65.0,,Nội thất đầy đủ,,5,,5.7,,Hẻm xe hơi,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-nha-dat/88815336.htm
"Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",33.0,,,3,3,5,2.95,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-hai-ba-trung/mua-ban-nha-dat/88815114.htm
"Đường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",37.0,,,5,5,,2.9,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-nha-dat/88815379.htm
"Đường Mậu Lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",36.0,Đông,Nội thất cao cấp,4,5,5,3.1,,Hẻm xe hơi,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-nha-dat/88814899.htm
"Đường Ngọc Lâm, Phường Ngọc Lâm, Quận Long Biên, Hà Nội",46.0,,Nội thất cao cấp,6,5,5,5.6,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-nha-dat/88814912.htm
"Đường Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",42.0,,,4,4,,4.5,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-thanh-xuan/mua-ban-nha-dat/88814728.htm
"Đường Đội Cấn, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội",47.0,,,4,3,4,10.6,,Hẻm xe hơi,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-ba-dinh/mua-ban-nha-dat/88814496.htm
"Đường Vũ Ngọc Phan, Phường Láng Hạ, Quận Đống Đa, Hà Nội",48.0,,Nội thất cao cấp,4,4,5,7.85,Nở hậu,Hẻm xe hơi,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-nha-dat/88783557.htm
"Đường Bát Khối, Phường Long Biên, Quận Long Biên, Hà Nội",45.0,,,,4,,4.3,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-nha-dat/88815525.htm
"Đường Hoàng Hoa Thám, Phường Quán Thánh, Quận Ba Đình, Hà Nội",25.0,,Nội thất đầy đủ,3,3,,2.5,,Hẻm xe hơi,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-ba-dinh/mua-ban-nha-dat/88815765.htm
"Đường Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",25.0,,,3,3,3,2.2,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-nha-dat/88815830.htm
"Đường Nguyễn An Ninh, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",55.0,,Nội thất đầy đủ,4,6,5,6.8,Nở hậu,Hẻm xe hơi,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-nha-dat/88457888.htm
"Hồ Đắc Di, Phường Nam Đồng, Quận Đống Đa, Hà Nội",38.0,,Nội thất đầy đủ,6,8,6,8.8,Nở hậu,Hẻm xe hơi,Nhà ở,Nhà mặt phố,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-nha-dat/88549335.htm
"Đường Văn Hương, Phường Hàng Bột, Quận Đống Đa, Hà Nội",19.0,Tây,Hoàn thiện cơ bản,2,3,,2.3,Nở hậu,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-nha-dat/88784491.htm
"Đường Khương Đình, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",60.0,,Nội thất đầy đủ,4,5,,4.85,Nở hậu,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-thanh-xuan/mua-ban-nha-dat/88816195.htm
"Đường Đại Từ, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",39.0,,,4,4,,3.55,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-nha-dat/88816643.htm
"Đường Hàng Chuối, Phường Phạm Đình Hổ, Quận Hai Bà Trưng, Hà Nội",35.0,,Nội thất cao cấp,4,3,4,4.2,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-hai-ba-trung/mua-ban-nha-dat/88816532.htm
"Đường Trần Duy Hưng, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",50.0,,Nội thất đầy đủ,,3,5,4.6,,Hẻm xe hơi,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-nha-dat/88816243.htm
"Đường Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",46.0,,,4,4,,4.95,,Hẻm xe hơi,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-nha-dat/88816455.htm
"Đường Trần Quốc Hoàn, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",55.0,,,4,6,5,12.5,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-nha-dat/88816671.htm
"Đường Nghiêm Xuân Yêm, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",95.0,Đông Nam,Nội thất đầy đủ,Nhiều hơn 6 phòng,nhiều hơn 10 phòng,,0.007200000000000001,Nở hậu,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-nha-dat/88494987.htm
"Đường Khương Đình, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",42.0,Tây,Nội thất đầy đủ,5,4,4,3.5,Nở hậu,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-thanh-xuan/mua-ban-nha-dat/88816931.htm
"Đường Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội",59.0,,,3,4,,8.5,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-ba-dinh/mua-ban-nha-dat/88640449.htm
"Đường Cầu Cốc, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",35.0,,,4,3,5,3.05,,Hẻm xe hơi,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-nha-dat/87955571.htm
"phố nhân hoà, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",40.0,,Nội thất cao cấp,5,3,7,9.0,Nở hậu,Hẻm xe hơi,Nhà ở,Nhà mặt phố,https://nha.chotot.com/ha-noi/quan-thanh-xuan/mua-ban-nha-dat/88817418.htm
"Đường Bằng Liệt, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",38.0,,,,4,,3.2,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-nha-dat/88817341.htm
"800A, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội",56.0,,,3,3,,8.6,,,Nhà ở,Nhà mặt phố,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-nha-dat/88465021.htm
"Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",40.0,,,3,3,,3.5,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-bac-tu-liem/mua-ban-nha-dat/88817427.htm
"Đường Bồ Đề, Phường Bồ Đề, Quận Long Biên, Hà Nội",36.0,,,,3,5,3.1,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-nha-dat/88817514.htm
"Đường Đại Linh, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",45.0,,,,7,,3.6,,,Nhà ở,Nhà mặt phố,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-nha-dat/88817432.htm
"Ngõ 64/25 Phan Đình Giót, Đường Phan Đình Giót, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",18.0,,,2,2,3,2.1,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-thanh-xuan/mua-ban-nha-dat/88817515.htm
"Đường Pháo Đài Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",30.0,,,5,4,6,4.0,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-nha-dat/88817543.htm
"Đường Bồ Đề, Phường Bồ Đề, Quận Long Biên, Hà Nội",23.0,,,4,4,5,3.6,,,Nhà ở,Nhà mặt phố,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-nha-dat/88817566.htm
"Thanh Bình, Phường Mộ Lao, Quận Hà Đông, Hà Nội",30.0,,Nội thất cao cấp,3,2,4,3.15,,Hẻm xe hơi,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-nha-dat/88817569.htm
"Đường Yên Hòa, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",36.0,,Nội thất cao cấp,3,3,3,3.0,Nở hậu,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-nha-dat/88817615.htm
"Đường Định Công Hạ, Phường Định Công, Quận Hoàng Mai, Hà Nội",35.0,,,4,3,4,2.65,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-nha-dat/88817595.htm
"Đường Hà Trì 1, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",32.0,,,4,4,,2.8,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-nha-dat/88817665.htm
"Đường Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",47.0,,Hoàn thiện cơ bản,4,5,5,4.8,Nở hậu,Hẻm xe hơi,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-nha-dat/88817694.htm
"Đường Huỳnh Thúc Kháng, Phường Láng Hạ, Quận Đống Đa, Hà Nội",75.0,,,Nhiều hơn 6 phòng,8,8,18.7,,Hẻm xe hơi,Nhà ở,Nhà mặt phố,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-nha-dat/88817748.htm
"Đường Phùng Chí Kiên, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",35.0,Tây,,3,6,5,6.5,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-nha-dat/88817792.htm
"Đường Hồng Mai, Phường Quỳnh Lôi, Quận Hai Bà Trưng, Hà Nội",36.0,,Nội thất cao cấp,3,4,,3.5,Nở hậu,Hẻm xe hơi,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-hai-ba-trung/mua-ban-nha-dat/88817806.htm
"Đường Nguyễn Văn Cừ, Phường Bồ Đề, Quận Long Biên, Hà Nội",31.0,Tây,,4,3,5,3.35,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-nha-dat/88817808.htm
"Đường An Dương, Phường Yên Phụ, Quận Tây Hồ, Hà Nội",60.0,,Nội thất đầy đủ,5,5,4,7.5,Nở hậu,Hẻm xe hơi,Nhà ở,Nhà phố liền kề,https://nha.chotot.com/ha-noi/quan-tay-ho/mua-ban-nha-dat/88817811.htm
"Đường Hồ Tùng Mậu, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",34.0,,Nội thất đầy đủ,4,3,4,4.05,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-nha-dat/88817873.htm
"trần đăng ninh, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",70.0,,,5,6,,34.0,,,Nhà ở,Nhà mặt phố,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-nha-dat/88817852.htm
"Đường Dịch Vọng, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",37.0,,,4,5,4,2.8,,Hẻm xe hơi,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-nha-dat/88817894.htm
"ngõ 175, Đường Định Công, Phường Định Công, Quận Hoàng Mai, Hà Nội",45.0,Nam,,2,3,,3.5,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-nha-dat/88817904.htm
"Đường Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",48.0,,,5,4,,5.0,,,Nhà ở,Nhà mặt phố,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-nha-dat/88818379.htm
"Đường Hào Nam, Phường Nam Đồng, Quận Đống Đa, Hà Nội",50.0,Nam,,4,4,,3.5,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-nha-dat/88818523.htm
"Đường Thanh Liệt, Xã Thanh Liệt, Huyện Thanh Trì, Hà Nội",33.0,,,4,3,5,2.85,Nở hậu,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/huyen-thanh-tri/mua-ban-nha-dat/88818648.htm
"Đường Nguyễn Văn Cừ, Phường Gia Thụy, Quận Long Biên, Hà Nội",42.0,,Nội thất cao cấp,4,5,5,5.4,,Hẻm xe hơi,Nhà ở,Nhà phố liền kề,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-nha-dat/88818677.htm
"Đường Đền Lừ, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",36.0,,Nội thất đầy đủ,3,4,,3.4,Nở hậu,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-nha-dat/88818682.htm
"Đường Quang Trung, Phường La Khê, Quận Hà Đông, Hà Nội",33.0,,,,4,4,2.8,Nở hậu,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-nha-dat/88810295.htm
"Phố Đại Từ, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",36.0,,,3,4,4,3.4,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-nha-dat/88811332.htm
"Đường Kim Ngưu, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",62.0,,Nội thất cao cấp,4,4,,3.45,Nở hậu,Hẻm xe hơi,Nhà ở,Nhà mặt phố,https://nha.chotot.com/ha-noi/quan-hai-ba-trung/mua-ban-nha-dat/88811603.htm
"Đường Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội",35.0,,,3,3,,3.0,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-nha-dat/88811138.htm
"Đường Tôn Đức Thắng, Phường Hàng Bột, Quận Đống Đa, Hà Nội",21.0,,,4,3,5,2.65,Nở hậu,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-nha-dat/88811173.htm
"Đường Huỳnh Thúc Kháng, Phường Láng Hạ, Quận Đống Đa, Hà Nội",70.0,,,Nhiều hơn 6 phòng,1,8,18.0,,Hẻm xe hơi,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-nha-dat/88811915.htm
"Đường Lê Quang Đạo, Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội",40.0,,Hoàn thiện cơ bản,5,6,5,4.35,,Hẻm xe hơi,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-nha-dat/88318604.htm
"Đường Hoàng Văn Thái, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",193.0,,,2,3,,57.5,,,Nhà ở,Nhà mặt phố,https://nha.chotot.com/ha-noi/quan-thanh-xuan/mua-ban-nha-dat/88810871.htm
"Đường Sài Đồng, Phường Sài Đồng, Quận Long Biên, Hà Nội",45.0,Tây Bắc,Nội thất cao cấp,3,3,,4.0,,Hẻm xe hơi,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-nha-dat/88812243.htm
"Đường Yên Hòa, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",51.0,,,,6,,3.8,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-nha-dat/88812224.htm
"Đường Lạc Long Quân, Phường Bưởi, Quận Tây Hồ, Hà Nội",30.0,Đông Nam,Nội thất đầy đủ,4,4,,3.2,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-tay-ho/mua-ban-nha-dat/88810603.htm
"Đường Nguyễn Văn Cừ, Phường Gia Thụy, Quận Long Biên, Hà Nội",45.0,Nam,,4,4,4,4.2,Nở hậu,,Nhà ở,Nhà phố liền kề,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-nha-dat/88812013.htm
"218/7/8 số nhà 19a, Đường Lạc Long Quân, Phường Bưởi, Quận Tây Hồ, Hà Nội",30.0,Đông Nam,,4,4,,3.5,,,Nhà ở,Nhà phố liền kề,https://nha.chotot.com/ha-noi/quan-tay-ho/mua-ban-nha-dat/88811768.htm
"Nhân Hoà, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",40.0,,Nội thất cao cấp,5,5,,9.0,Nở hậu,Hẻm xe hơi,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-thanh-xuan/mua-ban-nha-dat/88812687.htm
"Đường Ngọc Lâm, Phường Ngọc Lâm, Quận Long Biên, Hà Nội",35.0,,Nội thất cao cấp,4,3,5,3.0,,Hẻm xe hơi,Nhà ở,Nhà phố liền kề,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-nha-dat/88372654.htm
"Thuỵ Khuê, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",45.0,,Nội thất đầy đủ,4,5,5,4.6,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-tay-ho/mua-ban-nha-dat/88812380.htm
"Đường Hào Nam, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",60.0,,Nội thất đầy đủ,4,5,5,5.3,Nở hậu,Hẻm xe hơi,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-nha-dat/88729510.htm
"Đường Võng Thị, Phường Bưởi, Quận Tây Hồ, Hà Nội",34.0,,Nội thất cao cấp,4,4,,3.9,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-tay-ho/mua-ban-nha-dat/88806061.htm
"TRẦN CUNG, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",32.0,,,4,4,,3.6,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-nha-dat/88805557.htm
"00, Đường Giáp Nhị, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội",30.0,,,4,3,5,2.85,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-nha-dat/88621556.htm
"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",40.0,,Nội thất đầy đủ,4,3,5,3.6,Nở hậu,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-bac-tu-liem/mua-ban-nha-dat/88803444.htm
"bùi xương trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",32.0,,,,3,5,3.6,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-thanh-xuan/mua-ban-nha-dat/88803768.htm
"Đường Thiên Hiền, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",40.0,,Nội thất đầy đủ,1,1,,0.8,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-nha-dat/88804261.htm
"Đường Thạch Bàn, Phường Thạch Bàn, Quận Long Biên, Hà Nội",35.0,,Nội thất đầy đủ,5,5,,2.7,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-nha-dat/88804229.htm
"Đường Lĩnh Nam, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",32.0,,Nội thất đầy đủ,4,3,5,2.54,Nở hậu,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-nha-dat/88804218.htm
"Trường Trinh, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội",41.0,,Nội thất đầy đủ,3,2,3,2.9,Nở hậu,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-nha-dat/88804186.htm
"Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",53.0,,Nội thất cao cấp,5,4,4,3.45,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-nha-dat/88804378.htm
"Đường Nhuệ Giang, Phường Yết Kiêu, Quận Hà Đông, Hà Nội",60.0,,,2,2,,8.35,,,Nhà ở,Nhà mặt phố,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-nha-dat/88804485.htm
"Đường Thanh Bình, Phường Mộ Lao, Quận Hà Đông, Hà Nội",106.0,,,Nhiều hơn 6 phòng,nhiều hơn 10 phòng,,13.3,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-nha-dat/88744337.htm
"Đường Võng Thị, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",27.0,,,4,3,5,2.6,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-tay-ho/mua-ban-nha-dat/88804594.htm
"Đường Tư Đình, Phường Long Biên, Quận Long Biên, Hà Nội",42.0,,Nội thất cao cấp,4,3,5,3.8,Nở hậu,Hẻm xe hơi,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-nha-dat/88804806.htm
"Đường Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",35.0,Đông,,4,3,,4.8,Nở hậu,,Nhà ở,Nhà mặt phố,https://nha.chotot.com/ha-noi/quan-hai-ba-trung/mua-ban-nha-dat/88804816.htm
"Đường Nguyễn Khang, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",90.0,Đông,Nội thất đầy đủ,,nhiều hơn 10 phòng,7,15.2,,,Nhà ở,Nhà mặt phố,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-nha-dat/88804983.htm
"84, Đường Kim Ngưu, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",20.0,,Hoàn thiện cơ bản,2,2,2,1.95,,,Nhà ở,Nhà mặt phố,https://nha.chotot.com/ha-noi/quan-hai-ba-trung/mua-ban-nha-dat/88805218.htm
"Đường Trần Duy Hưng, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",110.0,,,,2,8,67.0,,,Nhà ở,Nhà mặt phố,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-nha-dat/88805284.htm
