address,area,direction,furniture,numBath,numBed,numFloor,price,type,type_detail,url
"203, kim ng?u, Ph??ng ??ng Mác, Qu?n Hai Bà Tr?ng, Hà N?i",85,,N?i th?t ??y ??,Nhi?u h?n 6 phòng,nhi?u h?n 10 phòng,1,12.85,C?n h?/Chung c?,C?n h? d?ch v?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/88958660.htm
"???ng Kh??ng ?ình, Ph??ng H? ?ình, Qu?n Thanh Xuân, Hà N?i",37,?ông,,1,1,1,0.66,C?n h?/Chung c?,C?n h? d?ch v?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/89218867.htm
"???ng Phùng H?ng, Ph??ng Phúc La, Qu?n Hà ?ông, Hà N?i",90,,,2,3,1,1.6,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/89219071.htm
"???ng ??i l? Th?ng Long, Ph??ng Tây M?, Qu?n Nam T? Liêm, Hà N?i",43,Tây B?c,Hoàn thi?n c? b?n,1,1,1,1.42,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/89219315.htm
"Lô CT08, Lô CT08 ???ng ?ình Thôn, Ph??ng M? ?ình 1, Qu?n Nam T? Liêm, Hà N?i",124,?ông Nam,,3,4,1,3.6,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/88334551.htm
"???ng Hu?nh V?n Ngh?, Ph??ng Sài ??ng, Long Biên, Ha? Nô?i, Ph??ng Sài ??ng, Qu?n Long Biên, Hà N?i",105,?ông Nam,Hoàn thi?n c? b?n,2,3,1,3.189,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/89227469.htm
"S? 6, S? 6 ???ng Nguy?n V?n Huyên, Ph??ng Ngh?a ?ô, Qu?n C?u Gi?y, Hà N?i",229,,,3,3,1,35,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/89227509.htm
"???ng Lê Tr?ng T?n, Ph??ng Ki?n H?ng, Qu?n Hà ?ông, Hà N?i",77,,,2,2,1,1.38,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/89227513.htm
"???ng Phùng H?ng, Ph??ng Phúc La, Qu?n Hà ?ông, Hà N?i",81,?ông Nam,,2,2,1,1.47,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/89227572.htm
"???ng Phùng H?ng, Ph??ng Phúc La, Qu?n Hà ?ông, Hà N?i",63,,N?i th?t cao c?p,1,2,1,1.25,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/89227762.htm
"S? 30, S? 30 ???ng Tr?n H?u D?c, Ph??ng M? ?ình 1, Qu?n Nam T? Liêm, Hà N?i",104.3,B?c,,2,3,1,3.85,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/89227833.htm
"Lô 4.1, Lô 4.1 ???ng Lê V?n L??ng, Ph??ng Nhân Chính, Qu?n Thanh Xuân, Hà N?i",146,,N?i th?t ??y ??,3,4,1,7.6,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/89227839.htm
"???ng Thanh Nhàn, Ph??ng Thanh Nhàn, Qu?n Hai Bà Tr?ng, Hà N?i",55,B?c,N?i th?t ??y ??,1,2,1,1.2,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/89197230.htm
"236, ???ng Kh??ng ?ình, Ph??ng Kh??ng ?ình, Qu?n Thanh Xuân, Hà N?i",48,,,1,2,1,0.77,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/89188447.htm
"s? 2- ???ng Long Biên 1, Ph??ng Long Biên, Qu?n Long Biên, Hà N?i",120,?ông B?c,Hoàn thi?n c? b?n,2,3,1,0.00505,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/89189166.htm
"265, 265 ???ng C?u Gi?y, Ph??ng D?ch V?ng, Qu?n C?u Gi?y, Hà N?i",127,Tây,Hoàn thi?n c? b?n,2,3,1,4.98,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/89189235.htm
"???ng Thành Công, Ph??ng Thành Công, Qu?n Ba ?ình, Hà N?i",50,,N?i th?t ??y ??,1,2,1,1.5,C?n h?/Chung c?,T?p th?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ba-dinh-ha-noi/89189715.htm
"39, ???ng Lê V?n L??ng, Ph??ng Nhân Chính, Qu?n Thanh Xuân, Hà N?i",80.64,?ông Nam,N?i th?t ??y ??,2,2,1,2.75,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/89190047.htm
"???ng Hàm Nghi, Ph??ng M? ?ình 1, Qu?n Nam T? Liêm, Hà N?i",100,Tây B?c,N?i th?t ??y ??,2,3,1,2.2,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/88725375.htm
"???ng ??i l? Th?ng Long, Ph??ng Tây M?, Qu?n Nam T? Liêm, Hà N?i",75,,Hoàn thi?n c? b?n,2,3,1,2.5,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/89192584.htm
"Ngõ 24 ???ng Nguy?n Khuy?n, Ph??ng V?n Quán, Qu?n Hà ?ông, Ha? Nô?i",91.5,Tây B?c,Hoàn thi?n c? b?n,2,3,1,2.33325,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/89193226.htm
"10, ???ng Gia Th?y, Ph??ng Gia Th?y, Qu?n Long Biên, Hà N?i",89,Tây Nam,N?i th?t ??y ??,2,3,1,2.71,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/89193961.htm
"???ng Qu?c L? 5, Th? tr?n Trâu Qu?, Huy?n Gia Lâm, Hà N?i",55,?ông Nam,N?i th?t cao c?p,1,2,1,2.158,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/88883902.htm
"???ng Nguy?n Trãi, Ph??ng Nhân Chính, Qu?n Thanh Xuân, Hà N?i",60,,,2,3,1,1.1,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/88395526.htm
"???ng Xã ?àn, Ph??ng Nam ??ng, Qu?n ??ng ?a, Hà N?i",48,,,1,2,1,0.6,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/89194207.htm
"???ng Hoàng Hoa Thám, Ph??ng Li?u Giai, Qu?n Ba ?ình, Hà N?i",34,,,1,2,1,0.8,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ba-dinh-ha-noi/88775316.htm
"S? 1, S? 1 ???ng Tr?n Th? ??, Ph??ng ??i Kim, Qu?n Hoàng Mai, Hà N?i",80,,,2,2,1,2.28,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/89185251.htm
"???ng Phú Lãm, Ph??ng Phú Lãm, Qu?n Hà ?ông, Hà N?i",70,?ông,,2,2,1,1.35,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/89146502.htm
"???ng 70, Ph??ng Phú La, Qu?n Hà ?ông, Hà N?i",72,Tây B?c,,2,2,1,1.35,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/89146678.htm
"???ng 23B, Xã Kim Chung, Huy?n ?ông Anh, Hà N?i",48,Tây B?c,Hoàn thi?n c? b?n,1,2,1,0.782,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-dong-anh-ha-noi/88932479.htm
"Hòa Bình 7, Ph??ng Minh Khai, Qu?n Hai Bà Tr?ng, Hà N?i",40,,,2,2,1,1.55,C?n h?/Chung c?,T?p th?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/89148394.htm
"33, ???ng Hàng Bài, Ph??ng Hàng Bài, Qu?n Hoàn Ki?m, Hà N?i",51,Nam,N?i th?t ??y ??,1,1,1,0.19,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hoan-kiem-ha-noi/89149412.htm
"???ng Nguy?n Xi?n, Ph??ng Thanh Xuân Nam, Qu?n Thanh Xuân, Hà N?i",90,,N?i th?t cao c?p,2,3,1,2.88,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/89149556.htm
"265, 265 ???ng C?u Gi?y, Ph??ng D?ch V?ng, Qu?n C?u Gi?y, Hà N?i",115,Tây,N?i th?t cao c?p,2,3,1,4.45,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/89149618.htm
"???ng Ph?m Hùng, Ph??ng M? ?ình 1, Qu?n Nam T? Liêm, Hà N?i",150,Tây Nam,,3,4,1,4.365,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/89149774.htm
"???ng V?nh H?, Ph??ng Ngã T? S?, Qu?n ??ng ?a, Hà N?i",60,,,1,3,1,1.55,C?n h?/Chung c?,T?p th?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/89153336.htm
"???ng Nguy?n Xi?n, Ph??ng ??i Kim, Qu?n Hoàng Mai, Hà N?i",55,?ông Nam,N?i th?t cao c?p,2,2,1,1.2,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/88301308.htm
"vi?t h?ng, Ph??ng Giang Biên, Qu?n Long Biên, Hà N?i",97,Nam,,2,3,1,1.92,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/88881707.htm
"210, 210 ???ng Quang Trung, Ph??ng Phúc La, Qu?n Hà ?ông, Hà N?i",104.5,Tây B?c,N?i th?t ??y ??,2,3,1,2.1,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/89155165.htm
"???ng 5, Ph??ng Th??ng Thanh, Qu?n Long Biên, Hà N?i",70,?ông Nam,,2,2,1,1.95,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/88260079.htm
"???ng Mai Chí Th?, Ph??ng Giang Biên, Qu?n Long Biên, Hà N?i",72,?ông,,2,2,1,1.985,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/88878147.htm
"???ng Hoàng ??o Thành, Ph??ng Kim Giang, Qu?n Thanh Xuân, Hà N?i",60,?ông Nam,N?i th?t ??y ??,1,2,1,1.3,C?n h?/Chung c?,T?p th?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/89157209.htm
"???ng Nguy?n Tuân, Ph??ng Nhân Chính, Qu?n Thanh Xuân, Hà N?i",84.2,?ông Nam,N?i th?t ??y ??,2,2,1,2.48,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/89158237.htm
"302, Thanh Hà Cienco 5, Xã C? Khê, Huy?n Thanh Oai, Hà N?i",76,B?c,,2,2,1,1.27,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-thanh-oai-ha-noi/89158363.htm
"S? 1, S? 1 ???ng Thanh Bình, Ph??ng Y?t Kiêu, Qu?n Hà ?ông, Hà N?i",90,B?c,,2,3,1,1.8,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/89159013.htm
"???ng Nguy?n Xi?n, Ph??ng ??i Kim, Qu?n Hoàng Mai, Hà N?i",54.3,?ông B?c,,2,2,1,1.19,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/89160080.htm
"???ng 5, Ph??ng Th??ng Thanh, Qu?n Long Biên, Hà N?i",100,?ông Nam,N?i th?t cao c?p,2,3,1,0.0031,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/89161128.htm
"?ình Thôn, Ph??ng M? ?ình 1, Qu?n Nam T? Liêm, Hà N?i",34,?ông B?c,N?i th?t ??y ??,1,1,1,0.62,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/88992266.htm
"???ng Hu?nh V?n Ngh?, Ph??ng Sài ??ng, Long Biên, Ha? Nô?i, Ph??ng Sài ??ng, Qu?n Long Biên, Hà N?i",97,?ông B?c,Hoàn thi?n c? b?n,2,3,1,3.4,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/89161044.htm
"???ng Tô Hi?u, Ph??ng Hà C?u, Hà ?ông, Ha? Nô?i, Ph??ng Hà C?u, Qu?n Hà ?ông, Hà N?i",87,?ông Nam,,2,3,1,2.21,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/89181958.htm
"hoàng li?t, Ph??ng Hoàng Li?t, Qu?n Hoàng Mai, Hà N?i",68,,,2,2,1,0.02,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/89182660.htm
"???ng T? H?u, Ph??ng La Khê, Qu?n Hà ?ông, Hà N?i",168,Tây,,3,4,1,3,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/89182741.htm
"20, ???ng H? Tùng M?u, Ph??ng Mai D?ch, Qu?n C?u Gi?y, Hà N?i",45,,,1,2,1,1.04,C?n h?/Chung c?,C?n h? d?ch v?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/89183773.htm
"???ng Vi?t H?ng, Ph??ng Giang Biên, Qu?n Long Biên, Hà N?i",86,Tây B?c,,2,3,1,2.45,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/89184015.htm
"Vi?t H?ng, Ph??ng Giang Biên, Qu?n Long Biên, Hà N?i",75,Tây B?c,,1,2,1,1.38,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/89184662.htm
"???ng Phan Tr?ng Tu?, Xã T? Thanh Oai, Huy?n Thanh Trì, Hà N?i",45,Tây B?c,N?i th?t ??y ??,1,1,1,0.65,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-thanh-tri-ha-noi/89184716.htm
"???ng Phúc La, Ph??ng V?n Phúc, Qu?n Hà ?ông, Hà N?i",45,?ông B?c,,1,1,1,1.19,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/89184872.htm
"219, 219 ???ng Trung Kính, Ph??ng Yên Hoà, Qu?n C?u Gi?y, Hà N?i",68,Tây B?c,N?i th?t ??y ??,2,2,1,2.99,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/89184978.htm
"???ng Nguy?n Xi?n, Xã Tân Tri?u, Huy?n Thanh Trì, Hà N?i",136,?ông B?c,,2,3,1,3.75,C?n h?/Chung c?,Duplex,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-thanh-tri-ha-noi/89185049.htm
"???ng T? H?u, Ph??ng La Khê, Qu?n Hà ?ông, Hà N?i",116,,N?i th?t cao c?p,2,3,1,2.7,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/89185047.htm
"???ng Tân Mai, Ph??ng Tân Mai, Qu?n Hoàng Mai, Hà N?i",70,,,1,3,1,1.1,C?n h?/Chung c?,T?p th?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/89163267.htm
"???ng Phúc La, Ph??ng V?n Phúc, Qu?n Hà ?ông, Hà N?i",60,,,2,2,1,1.53,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/89164067.htm
"41/66, ???ng ?ông Tác, Ph??ng Kim Liên, Qu?n ??ng ?a, Hà N?i",43,?ông Nam,,2,2,1,0.8,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/89164354.htm
"???ng ??i l? Th?ng Long, Ph??ng Tây M?, Qu?n Nam T? Liêm, Hà N?i",47,?ông Nam,N?i th?t cao c?p,1,2,1,1.79,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/87756405.htm
"???ng Qu?c L? 5, Th? tr?n Trâu Qu?, Huy?n Gia Lâm, Hà N?i",75,Tây,,2,3,1,2.3,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/89166355.htm
"Khu ?ô th? M? Lao, Ph??ng M? Lao, Qu?n Hà ?ông, Hà N?i",82,Tây B?c,N?i th?t ??y ??,2,3,1,3.35,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/89168151.htm
,60,,Hoàn thi?n c? b?n,,2,1,1,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/89168711.htm
"cienco5, Ph??ng Phú Lãm, Qu?n Hà ?ông, Hà N?i",76,,N?i th?t ??y ??,2,2,1,1.25,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/89169771.htm
"???ng ??i l? Th?ng Long, Ph??ng Tây M?, Qu?n Nam T? Liêm, Hà N?i",31,?ông Nam,N?i th?t cao c?p,1,1,1,1.08,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/89171342.htm
"???ng T? H?u, Ph??ng Yên Ngh?a, Qu?n Hà ?ông, Hà N?i",62,?ông,N?i th?t ??y ??,2,2,1,1.4,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/89171434.htm
"???ng Nguy?n ??c C?nh, Ph??ng Hoàng V?n Th?, Qu?n Hoàng Mai, Hà N?i",100,,,,3,1,2.4,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/89171453.htm
"???ng T? H?u, Ph??ng La Khê, Hà ?ông, Ha? Nô?i, Ph??ng La Khê, Qu?n Hà ?ông, Hà N?i",96,Tây B?c,N?i th?t ??y ??,2,3,1,2.48,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/89174647.htm
"???ng Nguy?n ??c C?nh, Ph??ng Hoàng V?n Th?, Qu?n Hoàng Mai, Hà N?i",99,,N?i th?t cao c?p,3,3,1,2.4,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/89176960.htm
"151, ???ng Nguy?n ??c C?nh, Ph??ng T??ng Mai, Qu?n Hoàng Mai, Hà N?i",100,,,2,3,1,2.4,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/89178019.htm
"???ng Nguy?n Trãi, Ph??ng Thanh Xuân Nam, Qu?n Thanh Xuân, Hà N?i",36,,,1,2,1,2.25,C?n h?/Chung c?,T?p th?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/89180592.htm
"???ng Cây Keo, Ph??ng Xuân ??nh, Qu?n B?c T? Liêm, Hà N?i",129,,,3,4,1,2.6,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/89181513.htm
"120, ???ng ??nh Công, Ph??ng ??nh Công, Qu?n Hoàng Mai, Hà N?i",60,,,,2,1,1.6,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/89181766.htm
"???ng Kim Mã, Ph??ng Kim Mã, Qu?n Ba ?ình, Hà N?i",33,,,1,1,1,0.6,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ba-dinh-ha-noi/89185546.htm
"???ng Nguy?n Huy T??ng, Ph??ng Thanh Xuân Trung, Qu?n Thanh Xuân, Hà N?i",121,,N?i th?t cao c?p,2,4,1,6.6,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/88974186.htm
"cienco 5, Ph??ng Ki?n H?ng, Qu?n Hà ?ông, Hà N?i",66,?ông Nam,,2,2,1,0.012,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/89185862.htm
"the vesta, ???ng Phú Lãm, Ph??ng Phú Lãm, Qu?n Hà ?ông, Hà N?i",69,?ông,Hoàn thi?n c? b?n,2,3,1,1.35,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/89185905.htm
"???ng Nhân M?, Ph??ng M? ?ình 1, Qu?n Nam T? Liêm, Hà N?i",89,,,2,3,1,1.9,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/89185985.htm
"???ng ??i l? Th?ng Long, Ph??ng Tây M?, Qu?n Nam T? Liêm, Hà N?i",65,,Hoàn thi?n c? b?n,2,2,1,2.215,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/89107158.htm
"136, H? Tùng M?u, Ph??ng Phú Di?n, Qu?n B?c T? Liêm, Hà N?i",104,?ông Nam,,2,3,1,3.55,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/89187835.htm
"???ng Phan Tr?ng Tu?, Xã T? Thanh Oai, Huy?n Thanh Trì, Hà N?i",39,?ông Nam,N?i th?t ??y ??,1,1,1,0.56,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-thanh-tri-ha-noi/89181844.htm
"???ng ??i l? Th?ng Long, Ph??ng Tây M?, Qu?n Nam T? Liêm, Hà N?i",46,?ông B?c,N?i th?t ??y ??,1,1,1,2.1007,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/89194637.htm
"LH chu? nha?: 0966110990, ???ng Qu?c l? 6, Ph??ng M? Lao, Qu?n Hà ?ông, Hà N?i",154,,,3,3,1,4.6,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/89194757.htm
"???ng Xã ?àn, Ph??ng Ph??ng Liên, Qu?n ??ng ?a, Hà N?i",46,,N?i th?t ??y ??,1,1,1,0.55,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/89195536.htm
"???ng Nguy?n Xi?n, Xã Tân Tri?u, Huy?n Thanh Trì, Hà N?i",93,,,2,3,1,3.55,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-thanh-tri-ha-noi/89195090.htm
"???ng Ph?m Hùng, Ph??ng M? Trì, Qu?n Nam T? Liêm, Hà N?i",135,,N?i th?t cao c?p,3,4,1,5.6,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/89195996.htm
"Khu ??t CT14A - Khu ?ô th? Nam Th?ng Long - qu?n Tây H? - Hà N?i, Ph??ng Xuân La, Qu?n Tây H?, Hà N?i",69,,,,2,1,3.88,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-tay-ho-ha-noi/89196139.htm
"?ông Ng?c, Ph??ng C? Nhu? 1, Qu?n B?c T? Liêm, Hà N?i",41,Tây Nam,N?i th?t ??y ??,2,3,1,2.1,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/89196898.htm
"Tuy?n ???ng s?t ?ô th? trên cao Cát Linh, Ph??ng Phú Lãm, Qu?n Hà ?ông, Hà N?i",69,?ông,Hoàn thi?n c? b?n,2,3,1,1.35,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/87276877.htm
"289, 289 ???ng Khu?t Duy Ti?n, Ph??ng Trung Hoà, Qu?n C?u Gi?y, Hà N?i",120,Tây Nam,N?i th?t ??y ??,2,3,1,3.65,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/89135098.htm
"???ng ??i l? Th?ng Long, Ph??ng Tây M?, Qu?n Nam T? Liêm, Hà N?i",65,,,2,2,1,2.1,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/89038264.htm
"???ng Tr?n Nh?t Du?t, Ph??ng ??ng Xuân, Qu?n Hoàn Ki?m, Hà N?i",45,,,1,2,1,0.65,C?n h?/Chung c?,C?n h? d?ch v?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hoan-kiem-ha-noi/89137923.htm
"???ng Phan Tr?ng Tu?, Xã T? Thanh Oai, Huy?n Thanh Trì, Hà N?i",39,?ông Nam,,1,1,1,0.54,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-thanh-tri-ha-noi/89137961.htm
